Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
18/08/2024;2200;26,8;28,6;26,8;18;18;16;0,7;0,8;-0,1;933,6;933,6;933,1;1,1;57;3;;0
18/08/2024;2300;26,2;26,7;25,9;20;20;18;1,3;1,6;0,7;934,1;934,1;933,6;1,5;84;3,4;;0
19/08/2024;0;21,9;26,2;21,4;32;33;20;4,7;5;1,4;934,6;934,6;934,1;0;282;3,8;;0
19/08/2024;100;22,3;22,5;21,8;31;33;30;4,3;4,9;4,1;934,9;934,9;934,7;0,8;123;3,2;;0
19/08/2024;200;20;22,3;20;38;38;31;5,1;5,5;4,1;935;935;934,9;0,2;83;2,5;;0
19/08/2024;300;18,9;20,1;18,9;45;45;37;6,6;7;4,6;935;935,2;935;0,1;177;1,4;;0
19/08/2024;400;18,8;18,9;18,2;42;50;42;5,7;7,7;5,7;935;935;934,9;0,7;343;1,6;;0
19/08/2024;500;16,6;19;16,5;59;60;42;8,5;8,7;5,8;934,8;935,1;934,8;0,1;48;1,6;;0
19/08/2024;600;16,3;16,8;15,9;58;59;54;8;8,2;7,1;934,7;934,8;934,7;0;83;0,7;;0
19/08/2024;700;14,4;16,3;14,4;68;68;58;8,6;8,6;7,8;934,6;934,7;934,6;0;265;1,1;;0
19/08/2024;800;14,2;14,6;14,1;69;71;68;8,6;9,5;8,6;934,7;934,7;934,6;0;22;0;;0
19/08/2024;900;13,2;14,2;13,2;75;76;69;9;9,2;8,3;935,3;935,3;934,7;0;335;0,2;;0
19/08/2024;1000;13,6;13,7;13,2;76;77;73;9,5;9,5;8,9;935,9;935,9;935,3;0;207;0,4;42;0
19/08/2024;1100;18,3;18,3;13,6;58;76;57;9,8;10,5;9,4;936,3;936,3;935,9;0,1;208;0,9;362,3;0
19/08/2024;1200;24,1;24,1;18,3;32;57;32;6,4;10,2;6,3;936,6;936,6;936,3;0,7;208;1,5;1015,6;0
19/08/2024;1300;29;29,2;24,1;24;33;24;6,6;7,8;6,1;936,6;936,7;936,6;1,3;191;2,5;1953,5;0
19/08/2024;1400;32,5;32,9;29;13;24;13;0,4;6,7;0,4;936,2;936,6;936,2;2;110;5,1;2659,5;0
19/08/2024;1500;33;33,9;32,3;13;14;13;1,2;2;0,3;935,6;936,3;935,6;2,2;124;5,8;2901,1;0
19/08/2024;1600;34;34;32,4;13;14;12;1,4;1,9;0,1;934,6;935,6;934,6;1,6;65;7,5;2852,7;0
19/08/2024;1700;33,7;34,6;33,4;12;13;12;0,4;1,8;-0,1;933,6;934,7;933,6;1;23;5,2;2604;0
19/08/2024;1800;34,1;35;33,5;12;13;11;0,3;1,5;0;932,9;933,6;932,9;2;209;5,4;2126,9;0
19/08/2024;1900;33,7;34,7;33,5;12;13;11;0,3;1,5;-0,1;932,6;933;932,6;1,8;118;5,2;1552,4;0
19/08/2024;2000;31,8;33,7;31,8;14;14;12;0,9;1,6;-0,4;932,7;932,7;932,6;1,1;166;4,7;680,2;0
19/08/2024;2100;27,9;31,8;27,9;21;21;14;3,4;3,7;0,6;933;933,1;932,7;0;95;2,4;57,5;0
19/08/2024;2200;26,1;27,9;26,1;23;23;20;3,1;3,7;2,8;933,6;933,6;933;0,3;86;1,1;;0
19/08/2024;2300;24,7;26,5;24,7;25;27;22;3,5;5;3;934,5;934,5;933,6;0,8;108;2,7;;0
20/08/2024;0;23,3;24,8;23,3;30;30;24;4,9;4,9;2,8;935,2;935,2;934,5;1,2;121;2,8;;0
20/08/2024;100;21,7;23,3;21,7;34;34;30;5,2;5,6;4,7;935,7;935,7;935,2;0,5;105;2,5;;0
20/08/2024;200;20;21,7;19,5;46;46;34;7,9;7,9;5,3;936,1;936,2;935,7;0;8;1,9;;0
20/08/2024;300;18,4;20;18,4;50;50;45;7,7;8,3;7,5;936;936,1;936;0;83;1,1;;0
20/08/2024;400;18,7;19;18;44;51;44;6,3;8,2;6,2;935,8;936,1;935,7;1;112;3,5;;0
20/08/2024;500;16,9;18,7;16,7;50;51;44;6,6;6,6;6,1;935,5;935,8;935,5;0,4;78;2,1;;0
20/08/2024;600;16,1;16,9;15,8;58;58;50;7,9;7,9;6,3;935,3;935,5;935,3;0,2;88;1,1;;0
20/08/2024;700;14,9;16,3;14,9;61;61;56;7,5;8;7,4;935,3;935,4;935,3;0,3;99;2,2;;0
20/08/2024;800;14,7;15,4;14,4;61;64;61;7,3;8;7,3;935,5;935,6;935,3;0,1;77;1,5;;0
20/08/2024;900;13,2;14,7;13,1;73;73;62;8,5;8,5;7,3;936;936;935,5;0,3;230;1;;0
20/08/2024;1000;14,1;14,1;13;75;78;73;9,7;9,7;8,7;936,5;936,5;936;0;50;0,9;41,6;0
20/08/2024;1100;18,8;18,8;14,1;57;75;56;10,2;11,3;9,3;937,1;937,1;936,5;0,6;216;1,4;358,3;0
20/08/2024;1200;24,2;24,4;18,8;36;57;35;8;10,6;8;937,5;937,5;937,1;0,7;216;1,8;1012,3;0
20/08/2024;1300;31,2;31,2;24,2;25;36;24;9;9;7,2;937,5;937,7;937,5;0,8;241;2,2;2099,4;0
20/08/2024;1400;33,1;33,3;30,3;15;25;14;3,4;8;2,1;937,1;937,5;937,1;0,8;79;3,9;2616,5;0
20/08/2024;1500;33;34,1;32,4;14;16;13;1,5;4;1,2;936,3;937,1;936,3;0,7;30;4,1;2860,8;0
20/08/2024;1600;34,6;34,7;33;14;14;13;2,7;3,2;1,4;935,5;936,3;935,5;2,5;130;6,7;2802,4;0
20/08/2024;1700;34,4;34,9;33,4;13;14;12;2,2;2,9;0,4;934,3;935,5;934,3;0,8;147;6,1;2509,5;0
20/08/2024;1800;34,5;35,2;33,9;13;13;12;1,9;2,4;0,8;933,5;934,3;933,5;1,7;175;7,4;2086,4;0
20/08/2024;1900;34,3;35,2;33,8;13;13;12;1,5;2,5;1;932,8;933,5;932,8;2;115;6,1;1522,9;0
20/08/2024;2000;32,5;34,4;32,5;14;14;12;1,5;2;1;932,9;932,9;932,8;1,6;78;6;723;0
20/08/2024;2100;28,5;32,5;28,5;20;20;14;3,5;3,7;1,4;932,9;933;932,8;0,1;24;3,5;56,8;0
20/08/2024;2200;26,7;28,7;26,6;24;24;20;4,3;4,4;3,3;933,4;933,4;932,9;0,5;103;2,4;;0
20/08/2024;2300;24,6;26,7;24,5;27;28;24;4,5;5,3;4;933,9;933,9;933,3;0,9;121;2,2;;0
21/08/2024;0;22,6;25,3;22,6;34;34;27;5,8;6,3;4,5;934,3;934,3;933,8;0,2;212;3;;0
21/08/2024;100;21,4;22,5;20,9;35;39;34;5,4;6,7;4,9;934,7;934,7;934,3;0,1;129;1,6;;0
21/08/2024;200;19,9;21,9;19,9;42;42;35;6,4;6,4;5,2;934,9;934,9;934,7;0,4;204;2,9;;0
21/08/2024;300;20,1;21;19,4;35;42;33;4;6,5;3,6;934,9;934,9;934,8;0,4;133;1,8;;0
21/08/2024;400;18,4;20,2;18,4;41;42;34;4,9;5,3;4,1;934,2;934,9;934,2;0,1;165;1,5;;0
21/08/2024;500;18;18,9;17,9;44;44;39;5,6;5,6;4,5;933,9;934,2;933,9;0,1;231;1,4;;0
21/08/2024;600;18,9;18,9;17,5;44;47;43;6,5;6,7;5,4;933,8;933,9;933,8;1;131;2,2;;0
21/08/2024;700;18,9;19,3;18,9;41;44;41;5,5;6,6;5,5;933,7;933,8;933,7;1,3;122;2,4;;0
21/08/2024;800;17,9;18,9;17,2;46;47;41;6;6,1;5,5;934,1;934,1;933,7;0,6;104;2,1;;0
21/08/2024;900;15,8;17,9;15,5;54;55;45;6,5;6,7;5,8;934,8;934,8;934,1;0,7;95;1,7;;0
21/08/2024;1000;15,3;15,9;14,2;61;63;54;7,8;7,8;6,4;935,5;935,5;934,8;0,2;104;1,3;36,1;0
21/08/2024;1100;21,3;21,3;15,3;46;61;46;9,1;9,2;7,1;936,2;936,2;935,5;0,1;173;1,7;374,6;0
21/08/2024;1200;26,1;26,6;21,9;29;44;28;6,5;8,9;6;936,8;936,8;936,2;0,7;114;1,7;1040;0
21/08/2024;1300;30,8;31;26,1;16;29;16;2,5;7,8;2,5;936,8;936,9;936,7;2,4;70;7,7;2204,8;0
21/08/2024;1400;31,7;32,2;30,6;15;18;15;2,1;3,7;1,5;936,4;936,8;936,4;2,4;55;7,7;2719,8;0
21/08/2024;1500;32,5;32,5;31;14;17;14;1,8;2,8;1;935,7;936,4;935,7;3,2;95;6,8;2955,4;0
21/08/2024;1600;32,1;33,2;31,2;14;15;13;0,8;2,3;-0,1;934,7;935,7;934,7;3,7;73;9,6;2903,2;0
21/08/2024;1700;33;33,4;31,9;13;14;13;1,2;1,9;0,7;933,4;934,7;933,3;3,3;84;8,8;2634,7;0
21/08/2024;1800;33,7;34,4;32,9;12;14;12;0,7;1,8;0,2;932,4;933,4;932,4;2,7;88;7,8;2213,8;0
21/08/2024;1900;33,9;34,3;33,1;12;13;12;0,9;1,5;0,1;931,9;932,4;931,9;2,3;101;7,8;1568,3;0
21/08/2024;2000;32;33,9;32;13;14;12;0,6;1,1;0,3;931,8;931,9;931,8;2;91;5,2;745,5;0
21/08/2024;2100;28,1;32;28,1;20;20;13;3,2;3,3;0,4;932,1;932,1;931,8;0,2;48;4,7;58,5;0
21/08/2024;2200;26,1;28,1;26,1;23;23;20;3,5;3,6;3,1;932,7;932,7;932,1;0,7;72;2,8;;0
21/08/2024;2300;23,7;26;23,6;28;30;23;4,2;4,9;3,5;933,5;933,5;932,8;1;1;3,2;;0
22/08/2024;0;22,5;24,1;22,1;34;34;28;5,7;5,7;4,3;934,2;934,2;933,5;0,3;112;3,2;;0
22/08/2024;100;20,9;22,4;20,7;39;40;34;6,4;6,8;5,5;934,4;934,4;934,2;0,1;150;2;;0
22/08/2024;200;20,7;22;19,9;38;40;30;6;6,7;3,6;934,5;934,5;934,3;0,1;96;2,5;;0
22/08/2024;300;18,8;21,1;18,8;43;43;35;5,8;6;4,9;934,3;934,5;934,3;0;242;1,5;;0
22/08/2024;400;17,6;19;17,6;56;56;43;8,6;8,7;6,5;933,9;934,3;933,9;0,1;339;1,1;;0
22/08/2024;500;16,8;17,6;16,7;57;60;55;8,3;9,2;8,2;933,5;934;933,4;0,4;11;1,6;;0
22/08/2024;600;15,7;16,6;15,7;61;61;58;8,3;8,4;8;933,1;933,4;933,1;0;225;0,7;;0
22/08/2024;700;14,9;15,7;14,8;67;67;61;8,8;8,8;8,3;932,7;933,1;932,7;0;62;1,2;;0
22/08/2024;800;14,2;14,9;14;67;69;67;8,1;8,9;8;932,7;932,8;932,6;0;210;1,7;;0
22/08/2024;900;13,9;14,6;13,6;68;70;64;8;8,3;7,5;933,2;933,2;932,7;0,2;46;1;;0
22/08/2024;1000;14,7;14,7;13,7;65;68;65;8,1;8,3;7,8;933,7;933,7;933,2;0,1;81;1,6;36;0
22/08/2024;1100;20,3;20,3;14,7;50;67;49;9,5;9,8;8,1;934,7;934,7;933,7;0,1;219;0,9;382,1;0
22/08/2024;1200;26,8;26,8;20,1;30;50;29;7,6;9,6;6,6;935,1;935,1;934,7;0,3;192;1,6;1102,4;0
22/08/2024;1300;31,4;31,7;26,5;17;30;16;3,4;7,7;2,8;935,2;935,3;935,1;1,4;52;3,7;2188,1;0
22/08/2024;1400;33,3;33,3;31,5;14;17;14;2,5;3,7;1,5;934,7;935,2;934,7;1,6;39;5;2685;0
22/08/2024;1500;33,8;34,4;32,5;13;15;13;1,6;3;1,2;934,1;934,8;934,1;1,5;296;5;2921,3;0
22/08/2024;1600;34,1;35,1;33,3;14;15;13;2,9;3,7;1,4;933,2;934,1;933,2;2,2;87;5,5;2827,3;0
22/08/2024;1700;34,7;35,7;33,9;13;14;12;2,2;2,8;1,4;932;933,2;932;1,7;258;5,5;2573,3;0
22/08/2024;1800;35,1;35,9;33,8;13;14;12;2,1;3,2;1,1;931,1;932;931,1;1,4;187;5,5;2151;0
22/08/2024;1900;35,1;36,3;34,7;12;13;11;1,4;3;1;930,8;931,1;930,8;1,2;7;4,1;1581,6;0
22/08/2024;2000;33,1;35,5;33,1;13;13;11;0,8;2,7;0,3;930,8;930,8;930,7;0,4;267;3,3;739,1;0
22/08/2024;2100;28,8;33,1;28,8;20;21;13;3,9;5;0,8;931;931;930,8;0,1;342;1,8;49,2;0
22/08/2024;2200;27,9;28,8;26,9;21;24;19;3,5;4,4;3;931,6;931,6;931;0,1;43;1,3;;0
22/08/2024;2300;24,6;27,9;24,3;31;31;21;6,1;6,1;3,5;932,4;932,4;931,6;0,8;212;3,5;;0
23/08/2024;0;23,6;24,5;23;34;35;31;6,8;6,9;5,7;933;933;932,4;0;360;1,4;;0
23/08/2024;100;22;23,5;21,9;42;42;33;8,5;8,6;6,4;933,4;933,5;933,1;0,4;10;1,6;;0
23/08/2024;200;20,6;22,3;20,5;46;47;41;8,4;9;8,3;933,6;933,6;933,4;0;343;1,6;;0
23/08/2024;300;19,3;20,7;19,3;51;52;45;9;9,2;8,3;933,3;933,6;933,3;0,2;224;0,8;;0
23/08/2024;400;18,5;19,5;18,5;57;57;51;9,8;9,8;9,1;932,8;933,3;932,8;0,1;254;1,4;;0
23/08/2024;500;17,3;18,5;17,3;59;61;57;9,1;10,6;9,1;932,3;932,8;932,3;0,1;203;1,2;;0
23/08/2024;600;16,7;17,7;16,4;62;64;58;9,4;10,6;9,1;932;932,3;932;0,3;107;1,8;;0
23/08/2024;700;16,2;16,7;16,2;63;65;62;9,1;9,8;9;932,1;932,2;932;0,1;94;1,3;;0
23/08/2024;800;15,7;16,2;15,5;64;66;63;8,9;9,5;8,9;932,3;932,3;932,1;0,6;67;1,3;;0
23/08/2024;900;15,3;15,9;15;65;66;62;8,8;9;8,5;933;933;932,3;0,1;50;1,4;;0
23/08/2024;1000;15,9;15,9;14,7;65;69;65;9,4;9,4;8,7;933,5;933,5;932,9;0,2;68;1,6;40,3;0
23/08/2024;1100;20,4;20,6;15,4;53;68;53;10,4;11,1;9,5;934;934;933,5;0,4;197;1,4;367,9;0
23/08/2024;1200;25,7;25,7;20,4;36;53;36;9,6;11;8,5;934,3;934,3;934;0,9;196;2,2;1137,4;0
23/08/2024;1300;31,5;32,1;25,7;20;36;19;5,7;10;5,3;934,2;934,4;934,2;1,9;1;5,3;2177,9;0
23/08/2024;1400;33,1;34,4;31,4;15;21;14;2,8;6,7;2,4;933,7;934,2;933,7;1,5;136;5,1;2668,3;0
23/08/2024;1500;35,4;35,4;33,1;15;16;13;4,4;4,8;2,4;933,1;933,7;933,1;1,6;278;5,5;2847,9;0
23/08/2024;1600;35,7;35,8;33,5;13;15;12;2,9;4;1,4;932,2;933,1;932,2;1,5;335;5,5;2796,9;0
23/08/2024;1700;36,4;36,6;34,5;12;13;12;2;3,5;0,8;931,4;932,2;931,4;1,3;254;5,4;2578,5;0
23/08/2024;1800;35,4;36,5;34,8;12;13;11;1,6;2,8;1;930,8;931,3;930,7;2;43;4,9;2150,2;0
23/08/2024;1900;35,2;36,4;34,5;12;13;12;1,6;2,7;0,8;930,5;930,8;930,4;1,2;51;4,9;1541,7;0
23/08/2024;2000;33;35,2;33;14;15;12;2,2;2,5;1,4;930,2;930,5;930,2;0,9;329;3,7;692,6;0
23/08/2024;2100;30,4;33;30,4;18;18;14;3,3;3,3;1,9;930,4;930,4;930,2;0,7;358;3;58,7;0
23/08/2024;2200;27,6;30,4;27,6;23;23;18;4,8;4,8;3,3;930,8;930,8;930,4;0,2;4;2,1;;0
23/08/2024;2300;25,8;27,6;24,7;29;32;23;6,5;7;4,1;931,6;931,6;930,8;0,1;301;1,8;;0
24/08/2024;0;23,7;25,8;23,6;35;35;29;7,5;7,5;6,2;932,1;932,1;931,6;0,2;324;1,2;;0
24/08/2024;100;22,3;24,5;22,1;39;41;32;7,8;8,1;6,2;932,5;932,5;932,1;0,1;46;2,1;;0
24/08/2024;200;20,8;22,3;20,8;49;49;39;9,6;9,6;7,6;932,7;932,7;932,5;0,1;4;1;;0
24/08/2024;300;19,7;21;19,3;51;51;45;9,4;9,9;8;932,8;933;932,7;0,2;355;4,8;;0
24/08/2024;400;18,9;19,9;18,5;57;57;51;10,1;10,2;9,3;932,4;932,8;932,4;0,1;121;1,1;;0
24/08/2024;500;17,6;18,9;17,6;64;64;57;10,6;10,6;9,9;932,2;932,5;932,2;0,1;191;1;;0
24/08/2024;600;17,1;17,5;16,7;63;64;62;10;10,6;9,5;932,2;932,3;932,1;0;137;0,9;;0
24/08/2024;700;16,4;17,1;16,3;64;65;62;9,7;10;9,4;932,4;932,4;932,2;0;32;0,9;;0
24/08/2024;800;16,3;16,7;16,1;64;64;62;9,4;9,7;9,1;933;933;932,4;0;11;0,9;;0
24/08/2024;900;15,6;16,3;15,6;67;67;63;9,5;9,6;9,1;933,8;933,8;933;0;335;0;;0
24/08/2024;1000;16,3;16,3;15,2;69;71;66;10,6;10,6;9,3;934,4;934,4;933,8;0;112;0,6;47,4;0
24/08/2024;1100;20,6;20,6;16,3;53;69;53;10,5;11,5;10,5;935;935;934,4;0,3;212;1,2;369,2;0
24/08/2024;1200;26,6;26,6;20,6;39;53;39;11,4;12,3;10,6;935,5;935,5;935;0,6;160;1,6;1142,2;0
24/08/2024;1300;31,5;31,5;26,6;27;39;27;10;11,4;8,8;935,6;935,7;935,5;1,3;219;3,1;2100,5;0
24/08/2024;1400;33,2;34,1;31,5;18;27;17;5,8;10,1;5,1;935,2;935,6;935,2;2,3;349;5,1;2590;0
24/08/2024;1500;34,6;35,7;33,2;14;19;14;3;7,2;3;934,4;935,2;934,4;1,5;317;6,3;2618,4;0
24/08/2024;1600;34,7;35,9;33,9;15;16;13;4,1;5,1;2,3;933,4;934,4;933,4;1,5;301;6,2;2674,7;0
24/08/2024;1700;34,9;36;34,1;14;15;13;3,4;4,7;2,7;932,6;933,4;932,6;2;345;4,6;2578,6;0
24/08/2024;1800;34,3;35,9;33,3;15;17;14;4,3;4,9;3,2;932,1;932,6;932,1;0,6;222;5;1570;0
24/08/2024;1900;35;35,9;34;14;16;14;3,7;5,3;2,9;932,2;932,2;932,1;1,2;331;3,5;1452,5;0
24/08/2024;2000;32,5;35,9;32,5;17;18;13;4,5;4,6;2,4;932,3;932,3;932,2;0,1;359;4,2;723,7;0
24/08/2024;2100;29,8;32,4;29,8;21;21;16;5;5,3;3,8;932,7;932,8;932,4;0,1;17;1,5;69,3;0
24/08/2024;2200;27,7;29,8;27,6;28;29;21;7,3;8,1;5,1;933,2;933,2;932,7;0;96;1;;0
24/08/2024;2300;26,4;28,2;26,3;32;32;25;8,5;8,5;6,1;933,8;933,8;933,2;0,2;57;1,1;;0
25/08/2024;0;25,3;26,6;25,2;34;37;31;8,1;9,9;7,9;934,2;934,2;933,8;0,1;22;1,3;;0
25/08/2024;100;24,1;25;23,9;39;41;35;9,3;10;8,6;934,6;934,6;934,2;0,1;8;0,9;;0
25/08/2024;200;22,3;24,1;22,2;51;51;39;11,7;11,8;9,4;934,6;934,6;934,5;0;317;1,2;;0
25/08/2024;300;23,3;23,7;20,8;50;55;46;12,3;12,3;10,5;935,9;935,9;934,5;2,6;179;7,4;;0
25/08/2024;400;21,6;23,4;21,6;60;60;50;13,4;13,5;12,4;935,9;936,1;935,9;2,3;178;7,4;;0
25/08/2024;500;21;21,6;21;63;63;60;13,6;13,6;13,5;935,6;935,9;935,5;1,8;174;8,7;;0
25/08/2024;600;20,6;21,1;20,5;65;65;62;13,7;13,8;13,6;935,4;935,6;935,3;1,9;157;6;;0
25/08/2024;700;20,1;20,6;20,1;66;66;65;13,6;13,8;13,6;935,4;935,4;935,3;2,1;123;5,3;;0
25/08/2024;800;19,4;20,1;19,2;68;70;66;13,4;13,7;13,4;936,2;936,2;935,4;1,5;148;4,9;;0
25/08/2024;900;18,8;19,4;18,7;70;70;68;13,2;13,4;13,1;936,6;936,6;936,1;1,2;117;3,5;;0
25/08/2024;1000;18,3;18,8;18,1;72;72;69;13,2;13,2;12,8;937,2;937,2;936,5;0,9;159;3;39,8;0
25/08/2024;1100;19,7;19,7;18,3;66;72;66;13,1;13,3;13;937,5;937,5;937,2;2;150;3,8;313,4;0
25/08/2024;1200;21,6;21,7;19,9;56;66;56;12,5;13,3;12,5;938,1;938,1;937,5;2,1;129;4,6;777,4;0
25/08/2024;1300;23,7;23,7;21,6;48;57;48;12,1;12,8;12;938;938,3;938;2,2;149;4,9;1399,6;0
25/08/2024;1400;26,1;26,3;23,5;37;48;36;10,2;12,3;9,8;937,6;938;937,6;3;144;7;1855,9;0
25/08/2024;1500;27,7;27,7;25,9;34;37;34;10,5;10,8;9,7;936,3;937,6;936,3;2,8;142;7,1;2029,7;0
25/08/2024;1600;29,9;29,9;27,2;29;35;29;9,9;11,2;9,3;935,7;936,3;935,7;2,3;161;6,5;2012,3;0
25/08/2024;1700;30,4;31,4;29,8;25;29;24;8,2;10;7,9;934,6;935,7;934,6;2,9;189;6,3;1868,5;0
25/08/2024;1800;30,7;31;30,2;25;26;24;8,5;8,8;8;933,9;934,6;933,8;2,1;178;5,9;1500;0
25/08/2024;1900;30;30,8;29,8;26;27;24;8,5;8,8;7,9;933,9;933,9;933,7;2,1;186;4,7;951,7;0
25/08/2024;2000;28,9;30;28,9;28;29;26;8,5;8,9;8,2;934,3;934,3;933,9;1,7;167;5,1;422,1;0
25/08/2024;2100;24,4;28,9;24,4;46;46;28;11,9;11,9;8,6;935,6;935,6;934,3;3,9;212;10,7;66;0
25/08/2024;2200;22,1;24,4;22,1;53;53;46;11,9;12,1;11,9;936,5;936,5;935,6;3,3;199;8,4;;0
25/08/2024;2300;19,4;21,9;19,4;60;60;53;11,4;11,9;11,4;937,8;937,8;936,6;4,1;178;8,9;;0
26/08/2024;0;17,8;19,4;17,8;65;65;60;11,1;11,4;11,1;939;939;937,8;2,8;172;8,9;;0
26/08/2024;100;16,6;17,8;16,6;68;68;65;10,7;11,2;10,7;939,4;939,4;939;3,6;193;8,2;;0
26/08/2024;200;16,2;16,6;16,2;70;70;68;10,7;10,8;10,6;939,4;939,5;939,3;3,3;184;7,4;;0
26/08/2024;300;16;16,2;15,9;72;72;70;11;11;10,7;939,2;939,4;939,2;2,6;166;7,1;;0
26/08/2024;400;15,8;16,1;15,8;73;73;72;11;11,2;11;938,4;939,2;938,4;3,1;169;6,1;;0
26/08/2024;500;15,9;15,9;15,8;74;74;73;11,2;11,2;11;937,5;938,4;937,5;2,5;165;6,1;;0
26/08/2024;600;15,3;15,9;15,3;76;76;74;11,1;11,2;11,1;937;937,5;937;2,9;185;7;;0
26/08/2024;700;15,2;15,4;15,1;77;77;75;11,1;11,2;11;937;937;936,9;2,4;139;7;;0
26/08/2024;800;14,6;15,2;14,6;79;79;77;10,9;11,1;10,9;937,2;937,2;936,9;2,7;186;6,5;;0
26/08/2024;900;14,4;14,6;14,4;79;79;78;10,7;10,9;10,7;937,4;937,4;937,1;2,8;157;6,9;;0
26/08/2024;1000;14,8;14,8;14,4;77;79;77;10,7;10,8;10,6;937,9;937,9;937,4;2;150;6,9;15,8;0
26/08/2024;1100;15,1;15,1;14,7;75;77;75;10,6;10,8;10,4;938,3;938,3;937,9;2;131;6;126,9;0
26/08/2024;1200;15,9;15,9;15,1;72;75;72;10,9;10,9;10,6;938,8;938,8;938,3;2,5;147;5,4;327;0
26/08/2024;1300;16,9;17;15,7;69;73;68;11,2;11,3;10,7;938,9;939;938,8;2,3;161;5,8;662,6;0
26/08/2024;1400;19,1;19,1;16,9;62;69;62;11,7;11,8;11;938,3;938,9;938,3;1,9;133;5,8;1136,1;0
26/08/2024;1500;20,3;21,1;18,8;56;62;55;11,2;12;11;937,5;938,3;937,5;2,3;114;6,4;2185,3;0
26/08/2024;1600;23,4;23,8;20,2;48;57;47;11,8;12,3;11,2;936,3;937,5;936,3;1,8;145;5,4;2375,9;0
26/08/2024;1700;25,2;25,3;22,8;42;50;42;11,5;12,3;11,3;935;936,3;935;1,6;149;6,7;2213,6;0
26/08/2024;1800;26,2;26,7;24,6;39;44;38;11,2;11,8;10,9;934,1;935;934,1;2,6;216;5,1;1838,7;0
26/08/2024;1900;26,7;27;26,1;38;39;36;11,2;11,5;10,5;934,1;934,1;934;1,7;195;5;1268,1;0
26/08/2024;2000;25,7;27;25,7;39;39;36;10,9;11,3;10,5;934,3;934,3;934;1,7;153;3,9;575,7;0
26/08/2024;2100;24,2;25,7;24,2;44;44;39;11,2;11,2;10,7;934,6;934,6;934,3;0,9;141;3,5;77,6;0
26/08/2024;2200;22,7;24,2;22,6;50;50;44;11,7;11,8;11,2;935,1;935,2;934,6;0,8;143;2,5;;0
26/08/2024;2300;21,7;22,5;21,5;54;54;50;11,9;11,9;11,6;936;936;935,2;0,9;139;3,4;;0
27/08/2024;0;20,8;21,8;20,8;54;54;53;11,2;11,9;11,2;936,8;936,8;936;1,4;148;3,8;;0
27/08/2024;100;19,8;20,8;19,7;56;56;54;10,9;11,2;10,8;937,4;937,4;936,8;0,8;126;3;;0
27/08/2024;200;19;19,8;18,9;59;60;56;10,9;11;10,6;937,4;937,4;937,4;0,8;123;2,3;;0
27/08/2024;300;16,9;19;16,9;67;67;59;10,7;10,8;10,4;937,3;937,5;937,3;0;313;2,3;;0
27/08/2024;400;15,9;17,2;15,9;72;72;67;10,9;11,1;10,6;936,5;937,3;936,5;0,4;179;1,5;;0
27/08/2024;500;15,2;16,4;15,2;74;74;70;10,6;11,2;10,6;936,1;936,5;936,1;0,1;175;1,4;;0
27/08/2024;600;15,1;15,9;15,1;75;76;73;10,6;11,3;10,6;935,8;936,1;935,8;0,3;158;2,3;;0
27/08/2024;700;14,8;15,2;14,7;76;77;74;10,6;11;10,5;936;936;935,8;0,3;130;1,6;;0
27/08/2024;800;14,3;15,1;14,2;78;78;75;10,6;10,8;10,3;936,4;936,4;936;0,2;121;1,9;;0
27/08/2024;900;14;14,7;14;79;79;77;10,5;10,8;10,3;936,9;936,9;936,4;1;143;2,5;;0
27/08/2024;1000;14,7;14,7;14;78;80;78;10,9;10,9;10,4;937,7;937,7;936,9;0,6;129;2,4;60;0
27/08/2024;1100;18,3;18,3;14,7;62;78;62;10,8;11,6;10,7;938,2;938,2;937,7;1,5;144;3,4;461,9;0
27/08/2024;1200;21;21,2;18,3;52;62;51;10,9;11,1;10,4;938,6;938,6;938,2;2;145;4,8;1185,2;0
27/08/2024;1300;24,2;24,5;21;42;53;42;10,5;11,4;10,2;938,4;938,7;938,4;2,2;168;5;2006;0
27/08/2024;1400;27,7;27,9;24,2;33;43;33;10;11,1;9,7;937,9;938,4;937,9;1,9;138;4,6;2490,5;0
27/08/2024;1500;29,8;30,3;27,7;29;34;29;10,1;11;9,6;936,9;937,9;936,9;2,6;173;5,3;2731,6;0
27/08/2024;1600;32,3;32,3;29,9;24;30;24;9,3;11;9,2;935,8;936,9;935,8;2,7;180;5,9;2681,7;0
27/08/2024;1700;32,8;33,5;31,5;22;26;21;8,1;10,1;7,1;934,8;935,8;934,8;2;168;7,2;2451,8;0
27/08/2024;1800;32,8;33,5;32,3;17;22;16;4,8;9;3,5;934,3;934,8;934,3;1,7;206;5,4;2058,8;0
27/08/2024;1900;32,4;34,1;32,4;17;19;15;4,5;5,8;3,1;934,1;934,3;934,1;1,8;194;5,4;1431,8;0
27/08/2024;2000;31,1;32,6;31,1;20;21;17;5,8;6;4,5;934,2;934,2;934,1;1,2;167;4,8;639,5;0
